approach,corpus,query,type,k,method,chunking,source_file,score,year
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,DENSE,fixed,exe3/clean-text/US/2024-04-08.txt (exe3/chunked-text/US/chunk_785.txt),0.8875,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,DENSE,fixed,exe3/clean-text/US/2025-05-05.txt (exe3/chunked-text/US/chunk_1822.txt),0.8868,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,DENSE,fixed,exe3/clean-text/US/2024-09-17.txt (exe3/chunked-text/US/chunk_1350.txt),0.8985,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,DENSE,fixed,exe3/clean-text/US/2025-05-05.txt (exe3/chunked-text/US/chunk_1822.txt),0.8943,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,DENSE,fixed,exe3/clean-text/US/2024-07-11.txt (exe3/chunked-text/US/chunk_1152.txt),0.8931,2024
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,DENSE,fixed,exe3/clean-text/US/2024-02-28.txt (exe3/chunked-text/US/chunk_653.txt),0.9023,2024
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,DENSE,fixed,exe3/clean-text/US/2024-04-10.txt (exe3/chunked-text/US/chunk_802.txt),0.8999,2024
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,DENSE,fixed,exe3/clean-text/US/2024-05-21.txt (exe3/chunked-text/US/chunk_956.txt),0.8964,2024
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,3,DENSE,fixed,exe3/clean-text/US/2025-10-29.txt (exe3/chunked-text/US/chunk_2361.txt),0.7418,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,3,DENSE,fixed,exe3/clean-text/US/2025-10-21.txt (exe3/chunked-text/US/chunk_2339.txt),0.7286,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,3,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2369.txt),0.7283,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2369.txt),0.8473,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2362.txt),0.8397,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,DENSE,fixed,exe3/clean-text/US/2025-10-28.txt (exe3/chunked-text/US/chunk_2357.txt),0.8309,2025
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,DENSE,fixed,exe3/clean-text/US/2024-02-28.txt (exe3/chunked-text/US/chunk_653.txt),0.8982,2024
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,DENSE,fixed,exe3/clean-text/US/2024-05-16.txt (exe3/chunked-text/US/chunk_943.txt),0.8965,2024
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,DENSE,fixed,exe3/clean-text/US/2025-06-10.txt (exe3/chunked-text/US/chunk_1949.txt),0.8931,2025
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,3,DENSE,fixed,exe3/clean-text/US/2025-10-29.txt (exe3/chunked-text/US/chunk_2361.txt),0.8389,2025
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,3,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2368.txt),0.8255,2025
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,3,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2369.txt),0.8165,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,3,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2364.txt),0.8131,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,3,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2363.txt),0.8027,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,3,DENSE,fixed,exe3/clean-text/US/2025-10-31.txt (exe3/chunked-text/US/chunk_2369.txt),0.7979,2025
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,3,DENSE,parentSon,exe3/clean-text/US/2025-08-12.txt (exe3/parent-child-chunked-text/US/children/child_chunk_4729.txt),0.9105,2025
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,3,DENSE,parentSon,exe3/clean-text/US/2024-12-09.txt (exe3/parent-child-chunked-text/US/children/child_chunk_3606.txt),0.9008,2024
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,3,DENSE,parentSon,exe3/clean-text/US/2024-08-09.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2732.txt),0.9001,2024
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,DENSE,parentSon,exe3/clean-text/US/2025-10-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5195.txt),0.6904,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,DENSE,parentSon,exe3/clean-text/US/2025-10-22.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5158.txt),0.6897,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,DENSE,parentSon,exe3/clean-text/US/2025-10-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5192.txt),0.6883,2025
soft_decay,us,What is the current official position regarding the State of Israel?,recency,3,DENSE,parentSon,exe3/clean-text/US/2025-10-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5195.txt),0.7143,2025
soft_decay,us,What is the current official position regarding the State of Israel?,recency,3,DENSE,parentSon,exe3/clean-text/US/2025-10-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5191.txt),0.7072,2025
soft_decay,us,What is the current official position regarding the State of Israel?,recency,3,DENSE,parentSon,exe3/clean-text/US/2025-10-31.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5219.txt),0.7038,2025
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,3,DENSE,parentSon,exe3/clean-text/US/2025-10-31.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5219.txt),0.7304,2025
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,3,DENSE,parentSon,exe3/clean-text/US/2025-10-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5195.txt),0.7282,2025
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,3,DENSE,parentSon,exe3/clean-text/US/2025-10-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5191.txt),0.7189,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,DENSE,parentSon,exe3/clean-text/US/2024-09-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2987.txt),0.8897,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,DENSE,parentSon,exe3/clean-text/US/2025-05-05.txt (exe3/parent-child-chunked-text/US/children/child_chunk_4034.txt),0.8864,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,DENSE,parentSon,exe3/clean-text/US/2024-08-06.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2707.txt),0.8857,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,DENSE,parentSon,exe3/clean-text/US/2024-09-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2988.txt),0.8989,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,DENSE,parentSon,exe3/clean-text/US/2025-05-05.txt (exe3/parent-child-chunked-text/US/children/child_chunk_4034.txt),0.8932,2025
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,DENSE,parentSon,exe3/clean-text/US/2024-09-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2987.txt),0.8924,2024
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,DENSE,parentSon,exe3/clean-text/US/2024-05-01.txt (exe3/parent-child-chunked-text/US/children/child_chunk_1988.txt),0.8923,2024
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,DENSE,parentSon,exe3/clean-text/US/2024-03-08.txt (exe3/parent-child-chunked-text/US/children/child_chunk_1561.txt),0.892,2024
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,DENSE,parentSon,exe3/clean-text/US/2024-07-22.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2601.txt),0.8918,2024
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,3,DENSE,parentSon,exe3/clean-text/US/2025-10-29.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5202.txt),0.7371,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,3,DENSE,parentSon,exe3/clean-text/US/2025-10-22.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5159.txt),0.7271,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,3,DENSE,parentSon,exe3/clean-text/US/2025-10-27.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5183.txt),0.727,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,DENSE,parentSon,exe3/clean-text/US/2025-10-31.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5203.txt),0.8351,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,DENSE,parentSon,exe3/clean-text/US/2025-10-31.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5219.txt),0.8325,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,DENSE,parentSon,exe3/clean-text/US/2025-10-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5187.txt),0.8248,2025
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,DENSE,parentSon,exe3/clean-text/US/2024-02-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_1458.txt),0.8866,2024
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,DENSE,parentSon,exe3/clean-text/US/2025-10-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5126.txt),0.8851,2025
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,DENSE,parentSon,exe3/clean-text/US/2024-02-26.txt (exe3/parent-child-chunked-text/US/children/child_chunk_1433.txt),0.8846,2024
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,3,DENSE,parentSon,exe3/clean-text/US/2025-10-29.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5202.txt),0.8305,2025
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,3,DENSE,parentSon,exe3/clean-text/US/2025-10-31.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5219.txt),0.8255,2025
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,3,DENSE,parentSon,exe3/clean-text/US/2025-10-29.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5201.txt),0.8229,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,3,DENSE,parentSon,exe3/clean-text/US/2025-10-31.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5208.txt),0.8027,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,3,DENSE,parentSon,exe3/clean-text/US/2025-10-31.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5207.txt),0.8022,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,3,DENSE,parentSon,exe3/clean-text/US/2025-10-31.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5214.txt),0.7911,2025
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,3,BM25,fixed,exe3/clean-text/US/2024-12-09.txt (exe3/chunked-text/US/chunk_1627.txt),24.8637,2024
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,3,BM25,fixed,exe3/clean-text/US/2023-10-02.txt (exe3/chunked-text/US/chunk_277.txt),21.8874,2023
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,3,BM25,fixed,exe3/clean-text/US/2024-05-15.txt (exe3/chunked-text/US/chunk_936.txt),21.3131,2024
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,BM25,fixed,exe3/clean-text/US/2025-05-20.txt (exe3/chunked-text/US/chunk_1882.txt),29.1097,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,BM25,fixed,exe3/clean-text/US/2024-12-09.txt (exe3/chunked-text/US/chunk_1627.txt),25.4044,2024
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,BM25,fixed,exe3/clean-text/US/2024-08-13.txt (exe3/chunked-text/US/chunk_1239.txt),24.5765,2024
soft_decay,us,What is the current official position regarding the State of Israel?,recency,3,BM25,fixed,exe3/clean-text/US/2023-08-15.txt (exe3/chunked-text/US/chunk_147.txt),40.385,2023
soft_decay,us,What is the current official position regarding the State of Israel?,recency,3,BM25,fixed,exe3/clean-text/US/2025-10-06.txt (exe3/chunked-text/US/chunk_2302.txt),37.3361,2025
soft_decay,us,What is the current official position regarding the State of Israel?,recency,3,BM25,fixed,exe3/clean-text/US/2025-10-08.txt (exe3/chunked-text/US/chunk_2309.txt),35.591,2025
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,3,BM25,fixed,exe3/clean-text/US/2024-09-17.txt (exe3/chunked-text/US/chunk_1350.txt),52.2107,2024
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,3,BM25,fixed,exe3/clean-text/US/2023-08-15.txt (exe3/chunked-text/US/chunk_147.txt),40.385,2023
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,3,BM25,fixed,exe3/clean-text/US/2023-10-12.txt (exe3/chunked-text/US/chunk_310.txt),39.3374,2023
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,BM25,fixed,exe3/clean-text/US/2023-07-27.txt (exe3/chunked-text/US/chunk_100.txt),48.9103,2023
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,BM25,fixed,exe3/clean-text/US/2024-11-05.txt (exe3/chunked-text/US/chunk_1502.txt),41.209,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,BM25,fixed,exe3/clean-text/US/2024-09-17.txt (exe3/chunked-text/US/chunk_1350.txt),37.7627,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,BM25,fixed,exe3/clean-text/US/2024-09-17.txt (exe3/chunked-text/US/chunk_1350.txt),60.118,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,BM25,fixed,exe3/clean-text/US/2024-11-05.txt (exe3/chunked-text/US/chunk_1502.txt),41.209,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,BM25,fixed,exe3/clean-text/US/2023-10-12.txt (exe3/chunked-text/US/chunk_310.txt),38.7629,2023
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,BM25,fixed,exe3/clean-text/US/2024-02-07.txt (exe3/chunked-text/US/chunk_576.txt),42.2149,2024
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,BM25,fixed,exe3/clean-text/US/2024-09-25.txt (exe3/chunked-text/US/chunk_1403.txt),41.0413,2024
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,BM25,fixed,exe3/clean-text/US/2025-04-08.txt (exe3/chunked-text/US/chunk_1745.txt),39.9382,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,3,BM25,fixed,exe3/clean-text/US/2025-10-20.txt (exe3/chunked-text/US/chunk_2335.txt),49.165,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,3,BM25,fixed,exe3/clean-text/US/2025-10-06.txt (exe3/chunked-text/US/chunk_2302.txt),47.377,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,3,BM25,fixed,exe3/clean-text/US/2025-07-28.txt (exe3/chunked-text/US/chunk_2110.txt),46.3785,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,BM25,fixed,exe3/clean-text/US/2024-07-11.txt (exe3/chunked-text/US/chunk_1152.txt),78.6509,2024
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,BM25,fixed,exe3/clean-text/US/2024-09-17.txt (exe3/chunked-text/US/chunk_1350.txt),77.7958,2024
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,BM25,fixed,exe3/clean-text/US/2023-10-12.txt (exe3/chunked-text/US/chunk_310.txt),66.0545,2023
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,BM25,fixed,exe3/clean-text/US/2023-10-26.txt (exe3/chunked-text/US/chunk_376.txt),65.4454,2023
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,BM25,fixed,exe3/clean-text/US/2024-02-26.txt (exe3/chunked-text/US/chunk_642.txt),56.0578,2024
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,BM25,fixed,exe3/clean-text/US/2025-08-01.txt (exe3/chunked-text/US/chunk_2127.txt),46.3897,2025
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,3,BM25,fixed,exe3/clean-text/US/2024-05-01.txt (exe3/chunked-text/US/chunk_894.txt),38.3117,2024
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,3,BM25,fixed,exe3/clean-text/US/2024-12-09.txt (exe3/chunked-text/US/chunk_1627.txt),37.7138,2024
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,3,BM25,fixed,exe3/clean-text/US/2025-06-30.txt (exe3/chunked-text/US/chunk_2031.txt),37.6357,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,3,BM25,fixed,exe3/clean-text/US/2025-09-03.txt (exe3/chunked-text/US/chunk_2195.txt),50.2738,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,3,BM25,fixed,exe3/clean-text/US/2024-02-28.txt (exe3/chunked-text/US/chunk_656.txt),50.2679,2024
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,3,BM25,fixed,exe3/clean-text/US/2024-09-09.txt (exe3/chunked-text/US/chunk_1300.txt),41.007,2024
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,3,BM25,parentSon,exe3/clean-text/US/2024-12-09.txt (exe3/parent-child-chunked-text/US/children/child_chunk_3606.txt),37.1002,2024
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,3,BM25,parentSon,exe3/clean-text/US/2024-05-15.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2085.txt),31.035,2024
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,3,BM25,parentSon,exe3/clean-text/US/2023-10-02.txt (exe3/parent-child-chunked-text/US/children/child_chunk_620.txt),29.4528,2023
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,BM25,parentSon,exe3/clean-text/US/2025-05-20.txt (exe3/parent-child-chunked-text/US/children/child_chunk_4164.txt),42.7261,2025
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,BM25,parentSon,exe3/clean-text/US/2024-08-13.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2746.txt),38.1901,2024
soft_decay,us,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,3,BM25,parentSon,exe3/clean-text/US/2024-12-09.txt (exe3/parent-child-chunked-text/US/children/child_chunk_3606.txt),35.9522,2024
soft_decay,us,What is the current official position regarding the State of Israel?,recency,3,BM25,parentSon,exe3/clean-text/US/2023-08-15.txt (exe3/parent-child-chunked-text/US/children/child_chunk_326.txt),51.0263,2023
soft_decay,us,What is the current official position regarding the State of Israel?,recency,3,BM25,parentSon,exe3/clean-text/US/2025-10-20.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5144.txt),45.5436,2025
soft_decay,us,What is the current official position regarding the State of Israel?,recency,3,BM25,parentSon,exe3/clean-text/US/2025-10-06.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5070.txt),44.5229,2025
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,3,BM25,parentSon,exe3/clean-text/US/2024-09-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2988.txt),51.9228,2024
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,3,BM25,parentSon,exe3/clean-text/US/2023-08-15.txt (exe3/parent-child-chunked-text/US/children/child_chunk_326.txt),51.0263,2023
soft_decay,us,What is the current official position regarding Hamas/Gaza?,recency,3,BM25,parentSon,exe3/clean-text/US/2024-09-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2989.txt),50.0362,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,BM25,parentSon,exe3/clean-text/US/2023-07-27.txt (exe3/parent-child-chunked-text/US/children/child_chunk_220.txt),59.9503,2023
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,BM25,parentSon,exe3/clean-text/US/2024-09-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2987.txt),49.6853,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,3,BM25,parentSon,exe3/clean-text/US/2024-11-05.txt (exe3/parent-child-chunked-text/US/children/child_chunk_3329.txt),44.497,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,BM25,parentSon,exe3/clean-text/US/2024-09-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2988.txt),64.8235,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,BM25,parentSon,exe3/clean-text/US/2024-09-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2987.txt),52.1983,2024
soft_decay,us,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,3,BM25,parentSon,exe3/clean-text/US/2024-09-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2989.txt),50.0142,2024
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,BM25,parentSon,exe3/clean-text/US/2024-05-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2192.txt),56.3162,2024
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,BM25,parentSon,exe3/clean-text/US/2024-06-04.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2264.txt),47.9658,2024
soft_decay,us,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,3,BM25,parentSon,exe3/clean-text/US/2023-12-11.txt (exe3/parent-child-chunked-text/US/children/child_chunk_1143.txt),44.6808,2023
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,3,BM25,parentSon,exe3/clean-text/US/2025-10-20.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5144.txt),55.8709,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,3,BM25,parentSon,exe3/clean-text/US/2025-10-08.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5086.txt),52.8381,2025
soft_decay,us,What is the latest official position regarding legislation on the protection of veterans?,recency,3,BM25,parentSon,exe3/clean-text/US/2025-10-15.txt (exe3/parent-child-chunked-text/US/children/child_chunk_5119.txt),52.7176,2025
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,BM25,parentSon,exe3/clean-text/US/2024-09-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2988.txt),97.2526,2024
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,BM25,parentSon,exe3/clean-text/US/2024-09-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2989.txt),82.736,2024
soft_decay,us,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,3,BM25,parentSon,exe3/clean-text/US/2024-07-11.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2563.txt),80.5165,2024
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,BM25,parentSon,exe3/clean-text/US/2023-10-26.txt (exe3/parent-child-chunked-text/US/children/child_chunk_841.txt),66.9203,2023
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,BM25,parentSon,exe3/clean-text/US/2024-02-26.txt (exe3/parent-child-chunked-text/US/children/child_chunk_1433.txt),63.3205,2024
soft_decay,us,How has the approach to the restoration and maintenance of local and community infrastructure changed between late 2023 and late 2024?,evolution,3,BM25,parentSon,exe3/clean-text/US/2023-10-26.txt (exe3/parent-child-chunked-text/US/children/child_chunk_840.txt),62.6111,2023
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,3,BM25,parentSon,exe3/clean-text/US/2024-04-15.txt (exe3/parent-child-chunked-text/US/children/child_chunk_1849.txt),51.939,2024
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,3,BM25,parentSon,exe3/clean-text/US/2024-12-09.txt (exe3/parent-child-chunked-text/US/children/child_chunk_3606.txt),51.2621,2024
soft_decay,us,who is the minister of defense/secretary of defense?,ambiguity,3,BM25,parentSon,exe3/clean-text/US/2024-05-01.txt (exe3/parent-child-chunked-text/US/children/child_chunk_1990.txt),50.2881,2024
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,3,BM25,parentSon,exe3/clean-text/US/2025-06-17.txt (exe3/parent-child-chunked-text/US/children/child_chunk_4366.txt),56.5802,2025
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,3,BM25,parentSon,exe3/clean-text/US/2024-09-09.txt (exe3/parent-child-chunked-text/US/children/child_chunk_2876.txt),53.1852,2024
soft_decay,us,Who holds the position responsible for Rural Development?,ambiguity,3,BM25,parentSon,exe3/clean-text/US/2024-02-28.txt (exe3/parent-child-chunked-text/US/children/child_chunk_1464.txt),51.9628,2024
soft_decay,us,what was the specific budget allocated to security in 2024?,hard_filter,5,DENSE,fixed,exe3/clean-text/US/2025-10-29.txt (exe3/chunked-text/US/chunk_2361.txt),0.7185,2025
